year,happiness,log_gdp_per_capita,social_support,life_expectancy,freedom_choices,generosity,corruption,positive_affect,negative_affect,ID
2011,5.791754723,9.146244049,0.964418709,60.41999817,0.7441721458333334,0.015385253,0.8098287629700002,0.576615632,0.122067995,2129
2012,5.463827133,9.233411789,0.945841253,60.74000168,0.78556335,-0.125841826,0.7642304558099999,0.540799439,0.1168807,2130
2013,5.391762733,9.312130928,0.845733166,61.06000137,0.704529464,-0.074510373,0.87833872923,0.551942766,0.159606159,2131
2014,5.787379265,9.391798973,0.908927441,61.38000107,0.804678082,0.028877869,0.7825931064899997,0.613807082,0.153949738,2132
2015,5.791460037,9.436701775,0.960158467,61.70000076,0.701358378,0.089677744,0.8337473113600005,0.633318007,0.301038891,2133
2016,5.887051582,9.479299545,0.929032266,61.79999924,0.7485044,0.001532441,0.8017424530299997,0.55969739,0.255499244,2134
2017,5.229148865,9.525407791,0.908454895,61.90000153,0.720399201,0.062947333,0.8138046431100001,0.487965137,0.349627674,2135
2005,4.718733788,9.800280571,0.819936395,66.09999847,0.623114944,-0.05139509714,0.876998603,0.478679717,0.30013146634000004,2138
2007,5.623471737,9.89130497,0.792272806,66.41999817,0.459311515,-0.183212668,0.799733341,0.592484176,0.395127177,2139
2008,5.118231773,9.887406349,0.644873619,66.58000183,0.415497869,-0.19375509,0.785390556,0.510493875,0.345338136,2140
2009,5.212841511,9.825364113,0.754645526,66.73999786,0.455817074,-0.231959686,0.852887154,0.454365164,0.316301852,2141
2010,5.490347385,9.892935753,0.794905484,66.90000153,0.514920354,-0.19206427,0.810895741,0.53223002,0.327065974,2142
2011,5.271944046,9.985816956,0.691901684,67.05999756,0.445606649,-0.24697192,0.648596227,0.512297988,0.379784316,2143
2012,5.309076309,10.01782227,0.739280581,67.22000122,0.470903218,-0.220823675,0.701850235,0.506105602,0.334832817,2144
2013,4.888177395,10.08216667,0.795451164,67.37999725,0.540723383,-0.234562114,0.698064804,0.551321387,0.391873837,2145
2014,5.579794407,10.11052322,0.863288283,67.54000092,0.649196088,-0.028577393,0.764013529,0.409512967,0.377324939,2146
2015,5.514465332,10.15013885,0.851224601,67.69999695,0.653196752,-0.020972848,0.806076229,0.390979111,0.382290989,2147
2016,5.326221943,10.16573524,0.879994631,67.875,0.64414674,-0.069762021,0.763706565,0.413586646,0.389962941,2148
2017,5.607262135,10.22494888,0.876467824,68.05000305,0.644434214,-0.242181242,0.670910537,0.39316678,0.312846124,2149
2006,3.733583927,7.370232105,0.760255516,48.74000168,0.746722817,-0.046065241,0.80658859,0.55203253,0.254417956,2156
2007,4.45583868,7.421669006,0.844879091,49.58000183,0.707960546,-0.006027573,0.880528808,0.670486212,0.227878153,2157
2008,4.568619251,7.475902081,0.812828124,50.41999817,0.577933729,-0.060209371,0.848458529,0.623278558,0.239572912,2158
2009,4.611985683,7.512547493,0.852087021,51.25999832,0.760231495,-0.042973749,0.840422809,0.594162881,0.296115577,2159
2010,4.192882061,7.538239956,0.830155492,52.09999847,0.800667286,-0.020445157,0.854991913,0.627986968,0.251241982,2160
2011,4.826001167,7.59893322,0.881751359,52.93999863,0.732973993,0.025522556,0.830123901,0.618214846,0.25448221,2161
2012,4.309237957,7.607652664,0.884721696,53.77999878,0.649463236,0.074936539,0.837545872,0.708792746,0.265322387,2162
2013,3.709578753,7.614126205,0.878275216,54.61999893,0.76302135,0.046271913,0.820480824,0.646537483,0.34635675,2163
2014,3.769919157,7.634238243,0.821205795,55.45999908,0.834174395,0.002548279,0.897995412,0.634924591,0.396719784,2164
2015,4.237686634,7.653903008,0.746633112,56.29999924,0.757835329,0.128034323,0.872740388,0.678660333,0.352847546,2165
2016,4.233261108,7.667255402,0.753540218,56.77500153,0.739409745,0.124506071,0.811069787,0.664561212,0.410066664,2166
2017,4.000516891,7.663124561,0.739956141,57.25,0.772344112,0.052784584,0.81577003,0.688604355,0.400025725,2167
2006,4.803954124,9.414028168,0.852453351,60.91999817,0.623814106,-0.265140116,0.929431498,0.551184297,0.249234051,2174
2007,5.25218153,9.498954773,0.820094347,61.24000168,0.493922472,-0.249144539,0.967939556,0.558919847,0.207651809,2175
2008,5.172380447,9.526556969,0.860013783,61.56000137,0.486626983,-0.273148298,0.929175198,0.544517279,0.185805932,2176
2009,5.1656394,9.366869926,0.845293224,61.88000107,0.460348487,-0.249470353,0.962244451,0.544606388,0.189013854,2177
2010,5.057561398,9.410946846,0.883555114,62.20000076,0.483833194,-0.196919963,0.953752279,0.472101361,0.227200434,2178
2011,5.083132744,9.467564583,0.859458685,62.52000046,0.57866931,-0.235875502,0.932535291,0.538531721,0.21964775,2179
2012,5.030342102,9.471556664,0.897573471,62.84000015,0.563649774,-0.231316015,0.896237016,0.508998454,0.192819074,2180
2013,4.710802555,9.474287987,0.896510422,63.15999985,0.568715692,-0.224541605,0.937324286,0.571862519,0.224595502,2181
2014,4.297329903,9.42430687,0.876760185,63.47999954,0.533267498,0.078334764,0.926788926,0.542552173,0.248560056,2182
2015,3.964542866,9.325107574,0.909439743,63.79999924,0.43059203,-0.038865898,0.952472746,0.531036317,0.241075858,2183
2016,4.028690338,9.353255272,0.884961367,63.92499924,0.5025419,0.004896227,0.891075134,0.549968243,0.219624251,2184
2017,4.311067104,9.380973816,0.858324885,64.05000305,0.598875523,-0.007828428,0.936764002,0.528048277,0.234763831,2185
2006,6.734221935,11.43305492,0.903410435,64.86000061,0.89755702,-0.043461826,0.203358769,0.693962455,0.275255412,2192
2009,6.866062641,10.95246792,0.885089338,65.04000092,0.848821878,0.014524376,0.338876456,0.718198836,0.287074417,2193
2010,7.097455502,10.90897179,0.911762357,65.09999847,0.877750754,0.050997183,0.355115891,0.70074904,0.23301357,2194
2011,7.118701458,10.96500683,0.881368935,65.16000366,0.889463484,0.06306795,0.5197589275699999,0.701554298,0.215870038,2195
2012,7.217766762,11.00125313,0.855876803,65.22000122,0.919792593,0.12039803068000002,0.4826505341400002,0.719470143,0.223985344,2196
2013,6.620951176,11.04059601,0.863715768,65.27999878,0.93597883,0.17503303968000009,0.44320934767,0.7481725054999996,0.29111284,2197
2014,6.539854527,11.07184505,0.8678075008888889,65.33999634,0.9106152122222222,0.06211792310000007,0.41292939994,0.7579628849499999,0.24762120581000002,2198
2015,6.568397522,11.12838936,0.824136674,65.40000153,0.915036201,0.19189772,0.2909078776799999,0.722089231,0.295732975,2199
2016,6.83095026,11.1738739,0.849379838,65.55000305,0.949119508,0.119985878,0.34164909572999974,0.739080667,0.244667903,2200
2017,7.039419651,11.17300034,0.83552736,65.69999695,0.962016642,0.205550283,0.37244532936999997,0.737348914,0.207598448,2201
2005,6.983556747,10.66145325,0.978839755,69.09999847,0.922354519,0.2676874177200001,0.398456872,0.779467702,0.261732221,2208
2007,6.801930904,10.69300079,0.969869673,69.22000122,0.83833164,0.330680549,0.498093426,0.686200142,0.241052061,2209
2008,6.986463547,10.68358612,0.953838587,69.27999878,0.759144187,0.325465113,0.547769129,0.723952413,0.218296558,2210
2009,6.90654707,10.62986851,0.964428782,69.33999634,0.816228807,0.336010993,0.558927298,0.739177883,0.231028661,2211
2010,7.029364109,10.64603996,0.955068171,69.40000153,0.841306746,0.397385955,0.586813152,0.753458798,0.176342949,2212
2011,6.869248867,10.64884472,0.94871068,69.45999908,0.899774432,0.330587327,0.437595308,0.742470384,0.173908412,2213
2012,6.880784035,10.65627193,0.934574962,69.51999664,0.888970494,0.365852356,0.425169915,0.738626719,0.184244528,2214
2013,6.918055058,10.66760921,0.936884105,69.58000183,0.905278027,0.341072887,0.568043172,0.71891278,0.252095789,2215
2014,6.758147717,10.69174004,0.910247326,69.63999939,0.85703969,0.349104077,0.484118432,0.740233481,0.251140326,2216
2015,6.515445232,10.70746613,0.935985744,69.69999695,0.832926095,0.29444021,0.456133723,0.739562273,0.219261855,2217
2016,6.8242836,10.72130775,0.954068184,69.80000305,0.821192145,0.244465992,0.458313286,0.732421219,0.22958678,2218
2017,7.103273392,10.73865604,0.937495291,69.90000153,0.812733293,0.285003394,0.418611348,0.712404668,0.20957242,2219
2006,7.18179369,10.92066765,0.964571774,66.77999878,0.911496103,0.25337868011000014,0.600308657,0.774832726,0.260510951,2226
2007,7.512687683,10.9310627,0.920802539090909,66.76000214,0.871903777,0.191134915,0.633035123,0.755915344,0.231679291,2227
2008,7.280385971,10.92282581,0.952587247,66.73999786,0.877956271,0.248560831,0.668495476,0.774229228,0.226823047,2228
2009,7.158032417,10.88771629,0.911793768,66.72000122,0.830683827,0.194568038,0.665393829,0.75276643,0.2616615,2229
2010,7.16361618,10.90614796,0.926158726,66.69999695,0.828044355,0.237741396,0.689582586,0.776060641,0.231052637,2230
2011,7.115138531,10.91425991,0.921705008,66.68000031,0.863202393,0.154507354,0.696925759,0.736950576,0.273378521,2231
2012,7.026226997,10.92947483,0.903192282,66.66000366,0.822662294,0.208499819,0.71003443,0.76451987,0.259643853,2232
2013,7.249285221,10.94079781,0.92539686,66.63999939,0.79225564,0.267716914,0.746894062,0.776115954,0.260328352,2233
2014,7.151114464,10.95608425,0.902097046,66.62000275,0.866076887,0.215256065,0.702267468,0.785790622,0.281265348,2234
2015,6.863946915,10.97542572,0.903571069,66.59999847,0.848753452,0.213494971,0.697542608,0.768670917,0.274687767,2235
2016,6.803599834,10.98471642,0.896751285,66.47499847,0.757893085,0.138015807,0.738919556,0.736573935,0.264203817,2236
2017,6.9917593,11.00056076,0.921002865,66.34999847,0.868496716,0.19126375,0.681191266,0.754558206,0.268269062,2237
2006,5.785868168,9.640083313,0.911876857,66.77999878,0.806579232,-0.125180498,0.476627111,0.701122224,0.306158066,2244
2007,5.693945885,9.701532364,0.874576509,66.86000061,0.786248624,-0.177656695,0.614029229,0.709920585,0.273572266,2245
2008,5.663869858,9.768592834,0.879113853,66.94000244,0.807930231,-0.155576497,0.596766949,0.684607685,0.26400578,2246
2009,6.296222687,9.807747841,0.923861444,67.01999664,0.82504946,-0.131027177,0.543947875,0.722020388,0.254544437,2247
2010,6.062010765,9.880350113,0.893039763,67.09999847,0.832241356,-0.17083393,0.47137624,0.738478601,0.231179178,2248
2011,6.554047108,9.928006172,0.891282439,67.18000031,0.851441562,-0.092827946,0.556286037,0.702420473,0.252250046,2249
2012,6.449728489,9.959955215,0.864693701,67.26000214,0.870590031,0.054271519,0.615349591,0.691910923,0.214202747,2250
2013,6.444464684,10.00231171,0.917279661,67.33999634,0.888278008,-0.055981494,0.585632265,0.742915869,0.253228515,2251
2014,6.561443806,10.03109074,0.901897848,67.41999817,0.904332876,-0.085651532,0.53349489,0.788126111,0.251498908,2252
2015,6.628080368,10.03150749,0.891493499,67.5,0.916879654,-0.045148876,0.673475683,0.811901748,0.299538106,2253
2016,6.171485424,10.04505253,0.900380909,67.5,0.886371911,-0.084854357,0.676212788,0.734732747,0.283180267,2254
2017,6.336009979,10.05983925,0.91380167,67.5,0.897851646,-0.103797108,0.626581967,0.742276073,0.280323356,2255
2006,5.232322216,8.255723,0.903066933,61.34000015,0.784301162,-0.125256509,0.608808279,0.650082767,0.195057839,2262
2008,5.311368465,8.402387619,0.894025862,61.81999969,0.831268847,-0.032906178,0.7880218719799997,0.647092998,0.186682403,2263
2009,5.26072073,8.462946892,0.904677987,62.06000137,0.9240213233333334,0.003302759,0.610257804,0.646040261,0.158656552,2264
2010,5.095342159,8.507943153,0.903226435,62.29999924,0.9240213233333334,-0.039931841,0.51872021,0.664852977,0.151882708,2265
2011,5.738744259,8.553657532,0.924071252,62.54000092,0.934132695,0.032398771,0.52186209,0.662584543,0.122773238,2266
2012,6.019331932,8.607551575,0.933141291,62.77999878,0.913550138,-0.046898913,0.463375092,0.650409043,0.118176885,2267
2013,5.939986229,8.662359238,0.962780654,63.02000046,0.949539959,-0.043390661,0.433931798,0.686188698,0.130197287,2268
2014,6.049212456,8.711969376,0.952406049,63.25999832,0.954481184,0.052173629,0.536461055,0.712928891,0.106158175,2269
2015,5.972364426,8.764227867,0.968225241,63.5,0.979937136,0.365648687,0.470916927,0.778201997,0.103493795,2270
2016,5.892539024,8.804467201,0.945102155,63.79999924,0.983803034,0.199270234,0.5685943199099992,0.77125746,0.146897659,2271
2017,6.421447754,8.830646515,0.942131102,64.09999847,0.985177755,0.113638677,0.464641601,0.745110095,0.202737495,2272
2005,7.169620991,9.316228867,0.955278456,65.5,0.838198006,-0.01993368624000002,0.719800055,0.802928805,0.23301369,2279
2006,6.525146008,9.467176437,0.946309865,65.45999908,0.798280835,-0.037244376,0.646170914,0.836671948,0.178482935,2280
2008,6.257771492,9.719097137,0.922433853,65.37999725,0.678400517,-0.232035026,0.776102602,0.818030298,0.224190742,2281
2009,7.188803196,9.567276001,0.944540977,65.33999634,0.676885664,-0.12381614,0.827593684,0.792498291,0.180226415,2282
2010,7.47845459,9.747844696,0.931575835,65.30000305,0.768256962,-0.162844077,0.754268944,0.847399771,0.129685894,2283
2011,6.579789162,9.858507156,0.930619895,65.26000214,0.766335011,-0.234725788,0.77153933,0.823433876,0.19866626,2284
2012,7.066577435,9.862484932,0.931629658,65.22000122,0.80410856,-0.201090723,0.743374348,0.843570352,0.176307857,2285
2013,6.552796364,9.801931381,0.896301091,65.18000031,0.64196521,-0.229989156,0.837299705,0.812144101,0.237609103,2286
2014,6.136096478,9.365731239,0.903955817,65.13999939,0.569961905,-0.190795049,0.826534986,0.796721876,0.243603572,2287
2015,5.568800449,8.532186508,0.911086857,65.09999847,0.512159348,-0.088825949,0.813096821,0.837068617,0.222635239,2288
2016,4.041114807,7.602412224,0.901949286,64.92500305,0.457601577,-0.059512187,0.890124679,0.675662339,0.391754121,2289
2017,5.070750713,5.943209171,0.895879328,64.75,0.635505021,0.050078899,0.843969226,0.697486162,0.362984866,2290
2006,5.293659687,8.553801537,0.887664497,64.18000031,0.885792136,-0.006403921,0.7409586565699997,0.65748477,0.203979179,2297
2007,5.421687603,8.613061905,0.856022894,64.26000214,0.917835951,0.068220615,0.753933966,0.6877874168500003,0.205932111,2298
2008,5.480425358,8.658331871,0.804560363,64.33999634,0.888624668,0.179591149,0.789237559,0.623606741,0.217537612,2299
2009,5.304264545,8.700611115,0.815026462,64.41999817,0.834133863,-0.082831196,0.837869763,0.480906844,0.189930111,2300
2010,5.295780659,8.75219059,0.786611378,64.5,0.831494451,-0.026698021,0.74263674,0.670660913,0.215798423,2301
2011,5.767344475,8.803674698,0.897655129,64.58000183,0.818404377,0.083964311,0.742161632,0.493658513,0.192669109,2302
2012,5.53456974,8.846538544,0.775008678,64.66000366,0.856053472,-0.131484672,0.814884901,0.546053529,0.221355975,2303
2013,5.022698879,8.889822006,0.75947696,64.73999786,0.91960746,-0.048331771,0.771245837,0.688877702,0.165225267,2304
2014,5.084923267,8.941402435,0.792168498,64.81999969,0.8718108336666667,-0.021541763,0.79931307787,0.633852303,0.240606785,2305
2015,5.076315403,8.998518944,0.848676682,64.90000153,0.8718108336666667,0.063700341,0.7611964213399999,0.583119392,0.232416138,2306
2016,5.062267303,9.053183556,0.876323581,65.0,0.894351125,-0.111974694,0.799240172,0.487257183,0.222550198,2307
2017,5.175278664,9.110595703,0.8271995565454545,65.09999847,0.8718108336666667,0.01641233892,0.7921380651499996,0.6772510255699996,0.25506566796000013,2308
2007,4.477132797,8.211858749,0.824968934,58.72000122,0.672685325,0.005911658,0.8740267169000004,0.523651838,0.378784448,2315
2009,4.809258938,8.250217438,0.756429732,58.63999939,0.644228697,-0.055550225,0.832427204,0.510788321,0.374159932,2316
2010,4.35031271,8.413556099,0.726612389,58.59999847,0.659283996,-0.106810108,0.853403211,0.513613045,0.308332771,2317
2011,3.746255636,8.263951302,0.662679553,58.56000137,0.638210595,-0.173591644,0.753882468,0.415944576,0.284862578,2318
2012,4.060600758,8.179214478,0.681678295,58.52000046,0.705815315,-0.171920553,0.793232739,0.412569791,0.262816578,2319
2013,4.217678547,8.166424751,0.693905294,58.47999954,0.542547464,-0.17885907,0.885196507,0.47832936,0.265685052,2320
2014,3.967957973,8.159071922,0.638252258,58.43999863,0.66390872,-0.165577546,0.885429204,0.526576996,0.275673747,2321
2015,2.982673883,7.772318363,0.668683469,58.40000153,0.609980762,-0.138422206,0.829097569,0.458002269,0.321357071,2322
2016,3.825630903,7.552322388,0.775407016,58.17499924,0.532964051,-0.144254595,0.8050815130200002,0.401007384,0.227924526,2323
2017,3.253560066,7.243477345,0.789555013,57.95000076,0.595190763,-0.127761722,0.84864262231,0.368106306,0.295063585,2324
2006,4.824454784,7.83403492,0.797664523,46.75999832,0.720971525,-0.012331475,0.78528136,0.663519204,0.226278365,2329
2007,3.998293161,7.878924847,0.687989235,47.41999817,0.682005048,-0.072705582,0.947914422,0.65270865,0.245637134,2330
2008,4.730263233,7.918079376,0.624418199,48.08000183,0.716993749,0.05056278,0.89029932,0.706577241,0.205723315,2331
2009,5.260360718,7.970727921,0.781925559,48.74000168,0.696183026,-0.100605555,0.916553378,0.693196416,0.122658856,2332
2011,4.99911356,8.05415535,0.864022553,50.06000137,0.662850082,-0.001180415,0.882149816,0.770685017,0.204069972,2333
2012,5.013374805,8.094368935,0.780022562,50.72000122,0.787760317,0.003808343,0.806394398,0.675891519,0.250368446,2334
2013,5.243995667,8.110990524,0.761311531,51.38000107,0.769912362,-0.108182885,0.732267559,0.726740301,0.307959944,2335
2014,4.345837116,8.124429703,0.706222713,52.04000092,0.811824918,-0.014411684,0.80884099,0.638975799,0.327383965,2336
2015,4.843164444,8.121295929,0.691483498,52.70000076,0.758653641,-0.042406719,0.871019542,0.634061992,0.381731302,2337
2016,4.347543716,8.126893044,0.76704663,53.125,0.811574519,0.118863039,0.770643592,0.687513888,0.372240722,2338
2017,3.932777405,8.130200386,0.74375391,53.54999924,0.823168576,0.136950701,0.739540637,0.660320103,0.387188882,2339
2006,3.826268435,7.459545135,0.821655512,40.40000153,0.431110412,-0.063465022,0.904756904,0.66866225,0.297146589,2346
2007,3.280246735,7.412636757,0.828113437,41.59999847,0.455957234,-0.069040962,0.946287155,0.588695168,0.264988512,2347
